v1	V(n001)	I(D1)
1.046899999999903e+000	1.046900e+000	3.478123e-001
1.046999999999903e+000	1.047000e+000	3.479555e-001
1.047099999999903e+000	1.047100e+000	3.480987e-001
1.047199999999903e+000	1.047200e+000	3.482420e-001
1.047299999999903e+000	1.047300e+000	3.483852e-001
1.047399999999903e+000	1.047400e+000	3.485284e-001
1.047499999999903e+000	1.047500e+000	3.486717e-001
1.047599999999903e+000	1.047600e+000	3.488150e-001
1.047699999999903e+000	1.047700e+000	3.489583e-001
1.047799999999903e+000	1.047800e+000	3.491016e-001
1.047899999999903e+000	1.047900e+000	3.492449e-001
1.047999999999903e+000	1.048000e+000	3.493882e-001
1.048099999999903e+000	1.048100e+000	3.495316e-001
1.048199999999903e+000	1.048200e+000	3.496749e-001
1.048299999999903e+000	1.048300e+000	3.498183e-001
1.048399999999903e+000	1.048400e+000	3.499616e-001
1.048499999999903e+000	1.048500e+000	3.501050e-001
1.048599999999903e+000	1.048600e+000	3.502484e-001
1.048699999999903e+000	1.048700e+000	3.503918e-001
1.048799999999903e+000	1.048800e+000	3.505352e-001
1.048899999999903e+000	1.048900e+000	3.506786e-001
1.048999999999903e+000	1.049000e+000	3.508221e-001
1.049099999999903e+000	1.049100e+000	3.509655e-001
1.049199999999903e+000	1.049200e+000	3.511089e-001
1.049299999999903e+000	1.049300e+000	3.512524e-001
1.049399999999903e+000	1.049400e+000	3.513959e-001
1.049499999999903e+000	1.049500e+000	3.515394e-001
1.049599999999903e+000	1.049600e+000	3.516829e-001
1.049699999999903e+000	1.049700e+000	3.518264e-001
1.049799999999903e+000	1.049800e+000	3.519699e-001
1.049899999999903e+000	1.049900e+000	3.521134e-001
1.049999999999903e+000	1.050000e+000	3.522570e-001
1.050099999999903e+000	1.050100e+000	3.524005e-001
1.050199999999903e+000	1.050200e+000	3.525441e-001
1.050299999999903e+000	1.050300e+000	3.526877e-001
1.050399999999903e+000	1.050400e+000	3.528312e-001
1.050499999999903e+000	1.050500e+000	3.529748e-001
1.050599999999903e+000	1.050600e+000	3.531184e-001
1.050699999999903e+000	1.050700e+000	3.532621e-001
1.050799999999903e+000	1.050800e+000	3.534057e-001
1.050899999999903e+000	1.050900e+000	3.535493e-001
1.050999999999903e+000	1.051000e+000	3.536930e-001
1.051099999999902e+000	1.051100e+000	3.538366e-001
1.051199999999902e+000	1.051200e+000	3.539803e-001
1.051299999999902e+000	1.051300e+000	3.541240e-001
1.051399999999902e+000	1.051400e+000	3.542677e-001
1.051499999999902e+000	1.051500e+000	3.544114e-001
1.051599999999902e+000	1.051600e+000	3.545551e-001
1.051699999999902e+000	1.051700e+000	3.546988e-001
1.051799999999902e+000	1.051800e+000	3.548425e-001
1.051899999999902e+000	1.051900e+000	3.549863e-001
1.051999999999902e+000	1.052000e+000	3.551300e-001
1.052099999999902e+000	1.052100e+000	3.552738e-001
1.052199999999902e+000	1.052200e+000	3.554176e-001
1.052299999999902e+000	1.052300e+000	3.555614e-001
1.052399999999902e+000	1.052400e+000	3.557052e-001
1.052499999999902e+000	1.052500e+000	3.558490e-001
1.052599999999902e+000	1.052600e+000	3.559928e-001
1.052699999999902e+000	1.052700e+000	3.561366e-001
1.052799999999902e+000	1.052800e+000	3.562804e-001
1.052899999999902e+000	1.052900e+000	3.564243e-001
1.052999999999902e+000	1.053000e+000	3.565682e-001
1.053099999999902e+000	1.053100e+000	3.567120e-001
1.053199999999902e+000	1.053200e+000	3.568559e-001
1.053299999999902e+000	1.053300e+000	3.569998e-001
1.053399999999902e+000	1.053400e+000	3.571437e-001
1.053499999999902e+000	1.053500e+000	3.572876e-001
1.053599999999902e+000	1.053600e+000	3.574316e-001
1.053699999999902e+000	1.053700e+000	3.575755e-001
1.053799999999902e+000	1.053800e+000	3.577195e-001
1.053899999999902e+000	1.053900e+000	3.578634e-001
1.053999999999902e+000	1.054000e+000	3.580074e-001
1.054099999999902e+000	1.054100e+000	3.581513e-001
1.054199999999902e+000	1.054200e+000	3.582953e-001
1.054299999999902e+000	1.054300e+000	3.584393e-001
1.054399999999902e+000	1.054400e+000	3.585833e-001
1.054499999999902e+000	1.054500e+000	3.587274e-001
1.054599999999902e+000	1.054600e+000	3.588714e-001
1.054699999999902e+000	1.054700e+000	3.590154e-001
1.054799999999902e+000	1.054800e+000	3.591595e-001
1.054899999999902e+000	1.054900e+000	3.593035e-001
1.054999999999902e+000	1.055000e+000	3.594476e-001
1.055099999999902e+000	1.055100e+000	3.595917e-001
1.055199999999902e+000	1.055200e+000	3.597358e-001
1.055299999999902e+000	1.055300e+000	3.598799e-001
1.055399999999902e+000	1.055400e+000	3.600240e-001
1.055499999999902e+000	1.055500e+000	3.601681e-001
1.055599999999902e+000	1.055600e+000	3.603123e-001
1.055699999999902e+000	1.055700e+000	3.604564e-001
1.055799999999902e+000	1.055800e+000	3.606006e-001
1.055899999999902e+000	1.055900e+000	3.607447e-001
1.055999999999902e+000	1.056000e+000	3.608889e-001
1.056099999999902e+000	1.056100e+000	3.610331e-001
1.056199999999902e+000	1.056200e+000	3.611773e-001
1.056299999999902e+000	1.056300e+000	3.613215e-001
1.056399999999902e+000	1.056400e+000	3.614657e-001
1.056499999999902e+000	1.056500e+000	3.616100e-001
1.056599999999902e+000	1.056600e+000	3.617542e-001
1.056699999999902e+000	1.056700e+000	3.618985e-001
1.056799999999902e+000	1.056800e+000	3.620427e-001
1.056899999999902e+000	1.056900e+000	3.621870e-001
1.056999999999902e+000	1.057000e+000	3.623313e-001
1.057099999999902e+000	1.057100e+000	3.624755e-001
1.057199999999902e+000	1.057200e+000	3.626198e-001
1.057299999999902e+000	1.057300e+000	3.627642e-001
1.057399999999902e+000	1.057400e+000	3.629085e-001
1.057499999999902e+000	1.057500e+000	3.630528e-001
1.057599999999902e+000	1.057600e+000	3.631972e-001
1.057699999999902e+000	1.057700e+000	3.633415e-001
1.057799999999902e+000	1.057800e+000	3.634859e-001
1.057899999999902e+000	1.057900e+000	3.636303e-001
1.057999999999902e+000	1.058000e+000	3.637747e-001
1.058099999999902e+000	1.058100e+000	3.639190e-001
1.058199999999902e+000	1.058200e+000	3.640634e-001
1.058299999999902e+000	1.058300e+000	3.642079e-001
1.058399999999902e+000	1.058400e+000	3.643523e-001
1.058499999999902e+000	1.058500e+000	3.644967e-001
1.058599999999902e+000	1.058600e+000	3.646412e-001
1.058699999999902e+000	1.058700e+000	3.647856e-001
1.058799999999902e+000	1.058800e+000	3.649301e-001
1.058899999999902e+000	1.058900e+000	3.650746e-001
1.058999999999902e+000	1.059000e+000	3.652191e-001
1.059099999999902e+000	1.059100e+000	3.653636e-001
1.059199999999902e+000	1.059200e+000	3.655080e-001
1.059299999999902e+000	1.059300e+000	3.656526e-001
1.059399999999902e+000	1.059400e+000	3.657971e-001
1.059499999999902e+000	1.059500e+000	3.659416e-001
1.059599999999902e+000	1.059600e+000	3.660862e-001
1.059699999999902e+000	1.059700e+000	3.662308e-001
1.059799999999902e+000	1.059800e+000	3.663753e-001
1.059899999999902e+000	1.059900e+000	3.665199e-001
1.059999999999902e+000	1.060000e+000	3.666645e-001
1.060099999999902e+000	1.060100e+000	3.668091e-001
1.060199999999901e+000	1.060200e+000	3.669537e-001
1.060299999999901e+000	1.060300e+000	3.670983e-001
1.060399999999901e+000	1.060400e+000	3.672430e-001
1.060499999999901e+000	1.060500e+000	3.673876e-001
1.060599999999901e+000	1.060600e+000	3.675323e-001
1.060699999999901e+000	1.060700e+000	3.676769e-001
1.060799999999901e+000	1.060800e+000	3.678216e-001
1.060899999999901e+000	1.060900e+000	3.679663e-001
1.060999999999901e+000	1.061000e+000	3.681110e-001
1.061099999999901e+000	1.061100e+000	3.682556e-001
1.061199999999901e+000	1.061200e+000	3.684004e-001
1.061299999999901e+000	1.061300e+000	3.685451e-001
1.061399999999901e+000	1.061400e+000	3.686898e-001
1.061499999999901e+000	1.061500e+000	3.688346e-001
1.061599999999901e+000	1.061600e+000	3.689793e-001
1.061699999999901e+000	1.061700e+000	3.691241e-001
1.061799999999901e+000	1.061800e+000	3.692688e-001
1.061899999999901e+000	1.061900e+000	3.694136e-001
1.061999999999901e+000	1.062000e+000	3.695584e-001
1.062099999999901e+000	1.062100e+000	3.697032e-001
1.062199999999901e+000	1.062200e+000	3.698480e-001
1.062299999999901e+000	1.062300e+000	3.699929e-001
1.062399999999901e+000	1.062400e+000	3.701377e-001
1.062499999999901e+000	1.062500e+000	3.702825e-001
1.062599999999901e+000	1.062600e+000	3.704274e-001
1.062699999999901e+000	1.062700e+000	3.705722e-001
1.062799999999901e+000	1.062800e+000	3.707171e-001
1.062899999999901e+000	1.062900e+000	3.708620e-001
1.062999999999901e+000	1.063000e+000	3.710069e-001
1.063099999999901e+000	1.063100e+000	3.711518e-001
1.063199999999901e+000	1.063200e+000	3.712967e-001
1.063299999999901e+000	1.063300e+000	3.714416e-001
1.063399999999901e+000	1.063400e+000	3.715866e-001
1.063499999999901e+000	1.063500e+000	3.717315e-001
1.063599999999901e+000	1.063600e+000	3.718764e-001
1.063699999999901e+000	1.063700e+000	3.720214e-001
1.063799999999901e+000	1.063800e+000	3.721664e-001
1.063899999999901e+000	1.063900e+000	3.723114e-001
1.063999999999901e+000	1.064000e+000	3.724564e-001
1.064099999999901e+000	1.064100e+000	3.726014e-001
1.064199999999901e+000	1.064200e+000	3.727464e-001
1.064299999999901e+000	1.064300e+000	3.728914e-001
1.064399999999901e+000	1.064400e+000	3.730364e-001
1.064499999999901e+000	1.064500e+000	3.731815e-001
1.064599999999901e+000	1.064600e+000	3.733265e-001
1.064699999999901e+000	1.064700e+000	3.734716e-001
1.064799999999901e+000	1.064800e+000	3.736167e-001
1.064899999999901e+000	1.064900e+000	3.737617e-001
1.064999999999901e+000	1.065000e+000	3.739069e-001
1.065099999999901e+000	1.065100e+000	3.740520e-001
1.065199999999901e+000	1.065200e+000	3.741971e-001
1.065299999999901e+000	1.065300e+000	3.743422e-001
1.065399999999901e+000	1.065400e+000	3.744873e-001
1.065499999999901e+000	1.065500e+000	3.746324e-001
1.065599999999901e+000	1.065600e+000	3.747776e-001
1.065699999999901e+000	1.065700e+000	3.749228e-001
1.065799999999901e+000	1.065800e+000	3.750679e-001
1.065899999999901e+000	1.065900e+000	3.752131e-001
1.065999999999901e+000	1.066000e+000	3.753583e-001
1.066099999999901e+000	1.066100e+000	3.755035e-001
1.066199999999901e+000	1.066200e+000	3.756487e-001
1.066299999999901e+000	1.066300e+000	3.757939e-001
1.066399999999901e+000	1.066400e+000	3.759392e-001
1.066499999999901e+000	1.066500e+000	3.760844e-001
1.066599999999901e+000	1.066600e+000	3.762297e-001
1.066699999999901e+000	1.066700e+000	3.763749e-001
1.066799999999901e+000	1.066800e+000	3.765202e-001
1.066899999999901e+000	1.066900e+000	3.766655e-001
1.066999999999901e+000	1.067000e+000	3.768108e-001
1.067099999999901e+000	1.067100e+000	3.769560e-001
1.067199999999901e+000	1.067200e+000	3.771014e-001
1.067299999999901e+000	1.067300e+000	3.772467e-001
1.067399999999901e+000	1.067400e+000	3.773920e-001
1.067499999999901e+000	1.067500e+000	3.775373e-001
1.067599999999901e+000	1.067600e+000	3.776827e-001
1.067699999999901e+000	1.067700e+000	3.778281e-001
1.067799999999901e+000	1.067800e+000	3.779734e-001
1.067899999999901e+000	1.067900e+000	3.781188e-001
1.067999999999901e+000	1.068000e+000	3.782642e-001
1.068099999999901e+000	1.068100e+000	3.784096e-001
1.068199999999901e+000	1.068200e+000	3.785550e-001
1.068299999999901e+000	1.068300e+000	3.787004e-001
1.068399999999901e+000	1.068400e+000	3.788458e-001
1.068499999999901e+000	1.068500e+000	3.789913e-001
1.068599999999901e+000	1.068600e+000	3.791367e-001
1.068699999999901e+000	1.068700e+000	3.792822e-001
1.068799999999901e+000	1.068800e+000	3.794276e-001
1.068899999999901e+000	1.068900e+000	3.795731e-001
1.068999999999901e+000	1.069000e+000	3.797186e-001
1.069099999999901e+000	1.069100e+000	3.798641e-001
1.069199999999901e+000	1.069200e+000	3.800096e-001
1.069299999999900e+000	1.069300e+000	3.801551e-001
1.069399999999900e+000	1.069400e+000	3.803006e-001
1.069499999999900e+000	1.069500e+000	3.804461e-001
1.069599999999900e+000	1.069600e+000	3.805917e-001
1.069699999999900e+000	1.069700e+000	3.807372e-001
1.069799999999900e+000	1.069800e+000	3.808828e-001
1.069899999999900e+000	1.069900e+000	3.810284e-001
1.069999999999900e+000	1.070000e+000	3.811739e-001
1.070099999999900e+000	1.070100e+000	3.813196e-001
1.070199999999900e+000	1.070200e+000	3.814651e-001
1.070299999999900e+000	1.070300e+000	3.816108e-001
1.070399999999900e+000	1.070400e+000	3.817564e-001
1.070499999999900e+000	1.070500e+000	3.819020e-001
1.070599999999900e+000	1.070600e+000	3.820476e-001
1.070699999999900e+000	1.070700e+000	3.821933e-001
1.070799999999900e+000	1.070800e+000	3.823389e-001
1.070899999999900e+000	1.070900e+000	3.824846e-001
1.070999999999900e+000	1.071000e+000	3.826303e-001
1.071099999999900e+000	1.071100e+000	3.827760e-001
1.071199999999900e+000	1.071200e+000	3.829217e-001
1.071299999999900e+000	1.071300e+000	3.830674e-001
1.071399999999900e+000	1.071400e+000	3.832131e-001
1.071499999999900e+000	1.071500e+000	3.833588e-001
1.071599999999900e+000	1.071600e+000	3.835045e-001
1.071699999999900e+000	1.071700e+000	3.836503e-001
1.071799999999900e+000	1.071800e+000	3.837960e-001
1.071899999999900e+000	1.071900e+000	3.839418e-001
1.071999999999900e+000	1.072000e+000	3.840876e-001
1.072099999999900e+000	1.072100e+000	3.842334e-001
1.072199999999900e+000	1.072200e+000	3.843791e-001
1.072299999999900e+000	1.072300e+000	3.845249e-001
1.072399999999900e+000	1.072400e+000	3.846708e-001
1.072499999999900e+000	1.072500e+000	3.848166e-001
1.072599999999900e+000	1.072600e+000	3.849624e-001
1.072699999999900e+000	1.072700e+000	3.851082e-001
1.072799999999900e+000	1.072800e+000	3.852541e-001
1.072899999999900e+000	1.072900e+000	3.853999e-001
1.072999999999900e+000	1.073000e+000	3.855458e-001
1.073099999999900e+000	1.073100e+000	3.856917e-001
1.073199999999900e+000	1.073200e+000	3.858376e-001
1.073299999999900e+000	1.073300e+000	3.859835e-001
1.073399999999900e+000	1.073400e+000	3.861294e-001
1.073499999999900e+000	1.073500e+000	3.862753e-001
1.073599999999900e+000	1.073600e+000	3.864212e-001
1.073699999999900e+000	1.073700e+000	3.865671e-001
1.073799999999900e+000	1.073800e+000	3.867131e-001
1.073899999999900e+000	1.073900e+000	3.868590e-001
1.073999999999900e+000	1.074000e+000	3.870050e-001
1.074099999999900e+000	1.074100e+000	3.871510e-001
1.074199999999900e+000	1.074200e+000	3.872969e-001
1.074299999999900e+000	1.074300e+000	3.874429e-001
1.074399999999900e+000	1.074400e+000	3.875889e-001
1.074499999999900e+000	1.074500e+000	3.877349e-001
1.074599999999900e+000	1.074600e+000	3.878810e-001
1.074699999999900e+000	1.074700e+000	3.880270e-001
1.074799999999900e+000	1.074800e+000	3.881730e-001
1.074899999999900e+000	1.074900e+000	3.883191e-001
1.074999999999900e+000	1.075000e+000	3.884651e-001
1.075099999999900e+000	1.075100e+000	3.886112e-001
1.075199999999900e+000	1.075200e+000	3.887573e-001
1.075299999999900e+000	1.075300e+000	3.889033e-001
1.075399999999900e+000	1.075400e+000	3.890494e-001
1.075499999999900e+000	1.075500e+000	3.891955e-001
1.075599999999900e+000	1.075600e+000	3.893417e-001
1.075699999999900e+000	1.075700e+000	3.894878e-001
1.075799999999900e+000	1.075800e+000	3.896339e-001
1.075899999999900e+000	1.075900e+000	3.897800e-001
1.075999999999900e+000	1.076000e+000	3.899262e-001
1.076099999999900e+000	1.076100e+000	3.900723e-001
1.076199999999900e+000	1.076200e+000	3.902185e-001
1.076299999999900e+000	1.076300e+000	3.903647e-001
1.076399999999900e+000	1.076400e+000	3.905109e-001
1.076499999999900e+000	1.076500e+000	3.906571e-001
1.076599999999900e+000	1.076600e+000	3.908033e-001
1.076699999999900e+000	1.076700e+000	3.909495e-001
1.076799999999900e+000	1.076800e+000	3.910957e-001
1.076899999999900e+000	1.076900e+000	3.912419e-001
1.076999999999900e+000	1.077000e+000	3.913882e-001
1.077099999999900e+000	1.077100e+000	3.915344e-001
1.077199999999900e+000	1.077200e+000	3.916807e-001
1.077299999999900e+000	1.077300e+000	3.918270e-001
1.077399999999900e+000	1.077400e+000	3.919732e-001
1.077499999999900e+000	1.077500e+000	3.921195e-001
1.077599999999900e+000	1.077600e+000	3.922658e-001
1.077699999999900e+000	1.077700e+000	3.924121e-001
1.077799999999900e+000	1.077800e+000	3.925584e-001
1.077899999999900e+000	1.077900e+000	3.927048e-001
1.077999999999900e+000	1.078000e+000	3.928511e-001
1.078099999999900e+000	1.078100e+000	3.929974e-001
1.078199999999900e+000	1.078200e+000	3.931438e-001
1.078299999999900e+000	1.078300e+000	3.932902e-001
1.078399999999899e+000	1.078400e+000	3.934365e-001
1.078499999999899e+000	1.078500e+000	3.935829e-001
1.078599999999899e+000	1.078600e+000	3.937293e-001
1.078699999999899e+000	1.078700e+000	3.938757e-001
1.078799999999899e+000	1.078800e+000	3.940221e-001
1.078899999999899e+000	1.078900e+000	3.941685e-001
1.078999999999899e+000	1.079000e+000	3.943149e-001
1.079099999999899e+000	1.079100e+000	3.944614e-001
1.079199999999899e+000	1.079200e+000	3.946078e-001
1.079299999999899e+000	1.079300e+000	3.947543e-001
1.079399999999899e+000	1.079400e+000	3.949007e-001
1.079499999999899e+000	1.079500e+000	3.950472e-001
1.079599999999899e+000	1.079600e+000	3.951937e-001
1.079699999999899e+000	1.079700e+000	3.953402e-001
1.079799999999899e+000	1.079800e+000	3.954867e-001
1.079899999999899e+000	1.079900e+000	3.956332e-001
1.079999999999899e+000	1.080000e+000	3.957797e-001
1.080099999999899e+000	1.080100e+000	3.959262e-001
1.080199999999899e+000	1.080200e+000	3.960727e-001
1.080299999999899e+000	1.080300e+000	3.962193e-001
1.080399999999899e+000	1.080400e+000	3.963659e-001
1.080499999999899e+000	1.080500e+000	3.965124e-001
1.080599999999899e+000	1.080600e+000	3.966590e-001
1.080699999999899e+000	1.080700e+000	3.968056e-001
1.080799999999899e+000	1.080800e+000	3.969522e-001
1.080899999999899e+000	1.080900e+000	3.970987e-001
1.080999999999899e+000	1.081000e+000	3.972453e-001
1.081099999999899e+000	1.081100e+000	3.973920e-001
1.081199999999899e+000	1.081200e+000	3.975386e-001
1.081299999999899e+000	1.081300e+000	3.976852e-001
1.081399999999899e+000	1.081400e+000	3.978319e-001
1.081499999999899e+000	1.081500e+000	3.979785e-001
1.081599999999899e+000	1.081600e+000	3.981252e-001
1.081699999999899e+000	1.081700e+000	3.982719e-001
